Fecha instalación,Fecha de registro,ID del proyecto,Código del sistema,Comunidad,Municipio,Coordenadas,Tecnología,Fotos de SCALLs,Enlace Fotos en Google Drive,Número de beneficiarios / habitantes,Número de mujeres,Número de hombres,Número de niños,Número de niñas,Colaborador principal,Otro colaborador ,Financiador,Otro(s) financiador(es),Proyecto / Ministración ,Tipo de proyecto,Año (NO EDITEN),Mes (NO EDITEN
2025-05-05,,202408006,02-23-04-98,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,2,1,1,2,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-04-21,,202409006,02-23-04-99,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,2,2,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-14,,100001003,02-23-05-00,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-21,,202405015,02-23-05-01,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,1,0,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-23-05-03,Pozo Ademado,San Diego de la Unión,,Filtro - Aguadapt,,,,5,2,5,5,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-05,,202408006,02-23-05-05,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,1,1,1,2,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-21,,202405015,02-23-05-07,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,2,2,0,0,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-21,,202405015,02-23-05-08,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,1,1,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-23-05-09,Pozo Ademado,San Diego de la Unión,,Filtro - Aguadapt,,,,4,3,0,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-26,,100001003,02-23-05-10,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,2,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-21,,202405015,02-23-05-11,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,1,0,0,0,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-23-05-12,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,0,0,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2026-02-18,,100001001,02-23-05-13,Santa Bárbara,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,1,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2026,2
2025-05-21,,202405015,02-23-05-14,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-04-21,,202409006,02-23-05-15,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,4,2,,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-04-21,,202409005,02-23-05-16,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,2,1,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-21,,202405015,02-23-05-17,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-23-05-18,Pozo Ademado,San Diego de la Unión,,Filtro - Aguadapt,,,,,,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-14,,100001003,02-23-05-19,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,5,2,2,3,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-04-21,,202409006,02-23-05-20,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,0,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-21,,202405015,02-23-05-22,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,1,1,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-21,,202405015,02-23-05-23,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,0,0,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-04-21,,202409005,02-23-05-24,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,1,1,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-05,,202408006,02-23-05-26,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,1,1,0,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-23-05-27,Pozo Ademado,San Diego de la Unión,,Filtro - Aguadapt,,,,1,2,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-26,,100001003,02-23-05-28,Ejido Gómez Villanueva,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,1,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-04-21,,202409005,02-23-05-29,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,1,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-05,,202408006,02-23-05-32,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,1,1,1,2,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-23-05-33,Ejido Gómez Villanueva,San Diego de la Unión,,Filtro - Aguadapt,,,,3,3,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-21,,202405015,02-23-05-35,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,0,2,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-04-21,,202409005,02-23-05-36,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,1,1,0,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-26,,100001003,02-23-05-39,Ejido Gómez Villanueva,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,0,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-26,,100001003,02-23-05-40,Pozo Ademado,San Diego de la Unión,,Filtro - Aguadapt,,,,5,,1,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-14,,100001003,02-23-05-40,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,0,0,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-26,,100001003,02-23-05-41,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,1,2,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-04-21,,202409006,02-23-05-42,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,1,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-21,,202407011,02-23-05-43,El Mezquital,San Diego de la Unión,,Filtro - Aguadapt,,,,3,2,0,1,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-14,,100001003,02-23-05-44,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,,1,3,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-26,,100001003,02-23-05-45,Ejido Gómez Villanueva,San Diego de la Unión,,Filtro - Aguadapt,,,,2,2,4,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-26,,100001003,02-23-05-46,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,1,2,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-14,,100001003,02-23-05-47,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,2,2,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-04-21,,202409005,02-23-05-48,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,1,0,0,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-04-21,,202409006,02-23-05-49,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,3,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-05,,202408006,02-23-05-51,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,1,1,0,4,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-21,,202405015,02-23-05-52,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,1,3,1,0,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-14,,100001003,02-23-05-53,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,1,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-21,,202405015,02-23-05-56,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-23-05-57,Ejido Gómez Villanueva,San Diego de la Unión,,Filtro - Aguadapt,,,,2,3,2,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-14,,100001003,02-23-05-58,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,,1,2,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-02-11,,202305008,02-23-05-59,Refugio del Monte,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,,,Administración Municipal de SDU,,Municipality of San Diego de la Unión,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2025,2
2025-05-26,,100001003,02-23-05-60,El Mezquital,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,1,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-06-09,,100001003,02-23-05-60,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,4,0,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,6
2025-05-21,,202407011,02-23-05-62,El Mezquital,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,1,0,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-23-05-63,El Mezquital,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,3,0,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-04-21,,202409005,02-23-05-64,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-05-26,,100001003,02-23-05-65,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,1,,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-05,,202408006,02-23-05-66,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,2,2,1,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-05,,202408006,02-23-05-67,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,1,1,1,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-14,,100001003,02-23-05-68,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,1,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-26,,100001003,02-23-05-69,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,3,1,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-05-21,,202405015,02-23-05-70,Venadito y Varal,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-04-21,,202409005,02-23-05-71,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-04-21,,202409005,02-23-05-72,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,0,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,4
2025-11-17,,202508001,02-23-05-74,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,2,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-05-14,,100001003,02-23-05-75,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,2,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
